ID_Perfume,perfume,brand,is_lokal,Notes
FRGN-1910,pure-sensual-orchid,laurent-mazzone-parfums,False,"almond, saffron, star anise, neroli, mandarin orange, orchid, vanilla, heliotrope, jasmine sambac, ylang-ylang, peony, amberwood, benzoin, white woods, oakmoss, white cedar extract, labdanum"
FRGN-1911,curve-kicks,liz-claiborne,False,"mandarin orange, melon, pear, cassia, passionfruit, peony, freesia, lily-of-the-valley, peach, vanilla, vetiver, cedar, sandalwood"
FRGN-1912,je-t-m,lulu-castagnette,False,"litchi, peach, pomegranate, passionfruit, raspberry, lotus, rose, musk, vanilla, woodsy notes, cedar, amber"
FRGN-1913,maissa,maissa-parfums,False,"bergamot, coconut, clove, patchouli, guaiac wood, orchid, tonka bean, natural vanilla"
FRGN-1914,dion,arabesque-perfumes,False,"white flowers, cognac, iris, white musk, amber"
FRGN-1915,cat-deluxe-with-kisses,naomi-campbell,False,"pink pepper, red apple, black currant, clementine, cardamom, raspberry, bergamot, red currant, rose, peony, jasmine, vanilla, incense, tonka bean, vetiver"
FRGN-1916,private-collection-psychotrope,pierre-guillaume-paris,False,"cyclamen, violet, water notes, leather, jasmine, lilac, musk"
FRGN-1917,white-musk-white-hot-summer,the-body-shop,False,"bergamot, violet leaf, pink pepper, heliotrope, orris root, carnation, rose, woodsy notes"
FRGN-1918,lanvin-me-limited-edition-2015,lanvin,False,"citruses, floral notes, peach, cedar, musk"
FRGN-1919,akoya,vivamor-parfums,False,"italian lemon, grapefruit, pink pepper, african ginger, indian jasmine, incense, amber"
FRGN-1920,watermelons,shay-blue-london,False,"watermelon, green mandarin, green leaves, green tea, honeysuckle, vetiver"
FRGN-1921,forest-lily-of-the-valley,pokrovka-trading-house,False,"green notes, bergamot, lily-of-the-valley, rose, geranium, musk, sandalwood, cedar"
FRGN-1922,perry-woman,perry-ellis,False,"orchid, bergamot, water lily, jasmine, rose, tuberose, pink lotus, lotus, orris root, vetiver, patchouli, sandalwood, musk"
FRGN-1923,somei-yoshino,parfums-berdoues,False,"shiso, jasmine sambac, patchouli"
FRGN-1924,primas,navitus-parfums,False,"green mango, grapefruit, bergamot, palisander rosewood, patchouli, cedar, jasmine, oakmoss, musk, amberwood, labdanum"
FRGN-1925,michalsky-berlin-iii-for-women,michael-michalsky,False,"pear, citron, jasmine, iris, tuberose, vanilla, tonka bean, sandalwood, amber"
FRGN-1926,140-blue,michael-malul-london,False,"blood orange, melon, apple, pomelo, plum, neroli, lavender, geranium, black pepper, cedar, patchouli, musk, sandalwood, amber"
FRGN-1927,emotion-divine,mauboussin,False,"caramel, green leaves, white pepper, bitter orange, mango, passion flower, white peach, vanilla, musk"
FRGN-1928,ice-land,herve-gambs-paris,False,"lavender, black pepper, bergamot, mandarin orange, cassis, geranium, thyme, moss, vetiver, patchouli"
FRGN-1929,halloween-i-m-unique,halloween,False,"tangerine, bergamot, almond, sichuan pepper, coconut milk, buchu or agathosma, rose, heliotrope, musk"
FRGN-1930,iris-goddess,floral-street,False,"violet, red chilli pepper, lemon zest, lemon, iris, powdery notes, suede, red fruits, carrot seeds, musk, black vanilla husk, patchouli"
FRGN-1931,vittoria,esse-strikes-the-notes,False,"rose, lemon, grapefruit, cherry blossom, sweet orange, gorse, jasmine, gardenia, saffron, peony, white musk, ambrette (musk mallow), oakmoss, ambergris"
FRGN-1932,orchid-k,ella-k-parfums,False,"marshmallow, petitgrain, pink nerium oleander, black orchid, magnolia, wild rose, ambrofix™, sequoia, vanilla"
FRGN-1933,le-parfum-bridal,elie-saab,False,"orange blossom, mandarin orange, neroli, gardenia, ylang-ylang, vanilla, amber, musk, benzoin"
FRGN-1934,azalea,attar-collection,False,"ylang-ylang, orchid, lemon zest, marzipan, heliotrope, vanilla, rose, myrhh, white musk, sandalwood"
FRGN-1935,ice-sheers-luscious,avon,False,"lemonade, sugar, lemon, citruses, lily, orange blossom, sweet notes, lemon, vanilla, musk, amber"
FRGN-1936,encanto-charming,avon,False,"pineapple, blackberry, sandalwood"
FRGN-1937,latin-sensation,avon,False,"cardamom, red apple, blood orange, carnation, jasmine, osmanthus, sandalwood, vanila, tonka bean"
FRGN-1938,decibel,azzaro,False,"licorice, aldehydes, amalfi lemon, incense, violet, tonka bean, vanille, vetiver"
FRGN-1939,orange-tonic,azzaro,False,"orange, bergamot, grapefruit, basil, green notes, lemon, mint, honeysuckle, blueberry, lily-of-the-valley, jasmine, flowers, honey, amber, cedar, musk"
FRGN-1940,ck-everyone-eau-de-parfum,calvin-klein,False,"orange, black tea, haitian vetiver"
FRGN-1941,bistro-waters,ds-durga,False,"coriander, pear, lime blossom, green pepper, mandarin orange, moss, basil, nutmeg"
FRGN-1942,juliette,juliette-has-a-gun,False,"sour cherry, pink pepper, jasmine, cashmeran, tonka bean"
FRGN-1943,ajwad-pink-to-pink,lattafa-perfumes,False,"guava, pink grapefruit, litchi, pink pepper, rose, peony, magnolia, leather, musk, ambergris, vanilla, moss"
FRGN-1944,ballerina-no-5,les-parfums-de-rosine,False,"rose, tangerine, orange blossom, fig, litchi, turkish rose, almond blossom, heliotrope, violet, turkish rose, benzoin, patchouli, tonka bean, guaiac wood, cedar"
FRGN-1945,les-4-saisons-red-sea,m-micallef,False,"neroli, floral notes, rose, spicy notes, cloves, iris, cinnamon, sandalwood, musk, woody notes"
FRGN-1946,autumn-vibes,maison-martin-margiela,False,"cardamom, pink pepper, nutmeg, maple, carrot seeds, cedar, moss"
FRGN-1947,fantastic-basilic,montale,False,"basil, kumquat, pear, frangipani, tuberose, benzoin, tonka bean"
FRGN-1948,nina-nature,nina-ricci,False,"granny smith apple, italian lemon, lily-of-the-valley, jasmine, white musk, vanilla"
FRGN-1949,fabulous-me,paco-rabanne,False,"pumpkin, rhubarb, sandalwood"
FRGN-1950,busaina,rasasi,False,"lavender, citruses, woody notes, floral notes, woodsy notes, musk, resin"
FRGN-1951,y-elixir,yves-saint-laurent,False,"lavender, geranium, frankincense, oud"
FRGN-1952,classics-14-0,zara,False,"lemon, violet, bergamot, mint, watermelon, pineapple, grapefruit, cassis, rose, watery notes, sandalwood, cedar, musk, vetiver"
FRGN-1953,vanilla-kiss,phytoderm,False,"cherry, mandarin orange, vanilla, jasmine, caramel, amber"
FRGN-1954,sensoria,oriflame,False,"lemon, wildflowers, cyclamen, mimosa, jasmine, rose hip, cedar, white musk, amber"
FRGN-1955,eclat-toujours,oriflame,False,"mint, lemon, mandarin orange, lavender, iris, leather, amber"
FRGN-1956,happy-in-red,armand-basi,False,"lemon, pink pepper, mandarin orange, hyacinth, iris, jasmine, patchouli, vetiver, white musk"
FRGN-1957,cumbia-colors-man,benetton,False,"anise, spices, melon, eucalyptus, woodsy notes, musk"
FRGN-1958,just-united,benetton,False,"peach, kumquat, lemon, orange blossom, jasmine, lily, vanilla, amber, musk"
FRGN-1959,bon-bon-cherie,faberlic,False,"banana, raspberry, mandarin orange, lemon, freesia, lily, sugar, musk, amber"
FRGN-1960,cocktail-story,faberlic,False,"sea notes, citruses, plum, mango, passionfruit, guava, floral notes, raspberry, apricot, musk, sandalwood"
FRGN-1961,eau-de-lacoste-l-12-12-sparkling-collector-edition-pour-femme-x-jeremyville,lacoste-fragrances,False,"rhubarb, mandarin orange, pink grapefruit, peony, magnolia petals, jasmine sambac, macarons, patchouli"
FRGN-1962,vince-camuto-femme,vince-camuto,False,"citruses, pink pepper, iris, jasmine, rose, vetiver, musk, patchouli, amber, vanilla"
FRGN-1963,adidas-uefa-champions-league-arena-edition,adidas,False,"bergamot, rosemary, apple, jasmine, geranium, coriander, tonka bean, musk, patchouli"
FRGN-1964,love-triumphs-over-war,argos,False,"raspberry, rose petals, black currant, bergamot, orange, lemon, tuberose, clove, iris, violet, geranium, gardenia, cinnamon, ylang ylang, mysore sandalwood, cashmere wood, patchouli, white musk, vanilla, amber"
FRGN-1965,baldessarini-cool-force,baldessarini,False,"sicilian bergamot, myrtle, cardamom, palisander rosewood, sea notes, neroli, clary sage, calone, musk, cedar, patchouli, sandalowood"
FRGN-1966,assolo,cale-fragranze-d-autore,False,"granny smith apple, lime, artemisia, marigold, mignonette, jasmine, virginia cedar, musk, teak wood"
FRGN-1967,glize,arabian-wind,False,"saffron, mandarin orange, mineral notes, violet, akigalawood, osmanthus, woody notes, leather, vetiver"
FRGN-1968,only-the-brave-high,diesel,False,"mint, grapefruit, ginger, yuzu, geranium, woody notes, amber"
FRGN-1969,miss-pucci,emilio-pucci,False,"citruses, magnolia, sicilian lemon, african orange flower, rose, jasmine, ylang-ylang, musk, virginia cedar, iris"
FRGN-1970,tehani-polynesie,fiilit,False,"coconut, citruses, ylang-ylang, tiare flower, vanilla, sandalwood"
FRGN-1971,lily-beach,jacques-zolty,False,"ivy, carnation, ginger, cardamom, lily, musk, cedar"
FRGN-1972,amore-mio-dolce-paloma,jeanne-arthes,False,"bergamot, orange, mandarin orange, red berries, cardamom, black currant, cyclamen, violet, rose, jasmine, cedar, white musk, sandalowood, vanilla, amber"
FRGN-1973,karl-lagerfeld-for-him,karl-lagerfeld,False,"lavender, mandarin orange, violet, green apple, sandalwood, amber"
FRGN-1974,macaron-rose,le-monde-gourmand,False,"loukhoum, rose water, sugar cane"
FRGN-1975,spirit-of-heaven,milton-lloyd,False,"passionfruit, cardamom, bergamot, rose, jasmine, praline, patchouli, vanilla"
FRGN-1976,blue-spirit,paris-elysees,False,"coconut, green notes, blackcurrant syrup, blackberry, strawberry, bergamot, honey, jasmine, orchid, rose, lily-of-the-valley, patchouli, caramel, moss, vanilla, tonka bean, amber, sandalowood"
FRGN-1977,eclat-d-arpege-summer-2007,lanvin,False,"pink grapefruit, carambola (star fruit), litchi, lemon, violet, jasmine, rose, musk, cedar, vanilla"
FRGN-1978,aurore-nomade,the-different-company,False,"banana, sea notes, carambola (star fruit), rum, nutmeg, cinnamon, artemisia, ylang-ylang, cloves, frangipani, indole, geranium, immortelle, vanilla, musk, sandalwood, amber"
FRGN-1979,jasmine-neroli,the-7-virtues,False,"neroli, jasmine, honeysuckle, amber, labdanum"
FRGN-1980,patchouli-citrus,the-7-virtues,False,"bergamot, mandarin orange, black pepper, peach, cassis, rose geranium, peony, jasmine, moss, patchouli, cedar, amber, sandalwood"
FRGN-1981,tres-french,teo-cabanel,False,"pear, peony, lily-of-the-valley, jasmine, solar notes, white musk, sandalwood, benzoin, haitian vetiver"
FRGN-1982,classica,sospiro-perfumes,False,"copahu balm, clary sage, bergamot, woody notes, cashmeran, rose, agarwood (oud), tobacco, ambergris, moss, sandalwood"
FRGN-1983,gray-shot,pull-bear,False,"petitgrain, mandarin orange, grapefruit, seaweed, herbal notes, woodsy notes, musk"
FRGN-1984,serenity,kenneth-cole,False,"whiskey, white pepper, cashmere wood, sandalwood, peach, tonka bean, vanilla, labdanum"
FRGN-1985,osmo-scents-citron-sauvage,il-profvmo,False,"citruses, floral notes, spices, star anise, honey"
FRGN-1986,ocean-dream-men,giorgio-beverly-hills,False,"green notes, marigold, mandarin orange, grapefruit, orange, mint, sage, rose, geranium, musk, woodsy notes, sandalwood"
FRGN-1987,delicious-hot-pink,gale-hayman,False,"passionfruit, litchi, mandarin orange, white orchid, apple blossom, jasmine, white amber, musk, driftwood"
FRGN-1988,musc-coco,el-nabil,False,"nutmeg, pink pepper, peppermint, lemon, orange, grapefruit, coconut, cedar, vetiver, dry wood, jasmine, ginger, musk, olibanum, labdanum, sandalwood, patchouli"
FRGN-1989,dilis-classic-collection-no-15,dilis-parfum,False,"aldehydes, ylang-ylang, neroli, lemon, bergamot, jasmine, iris, rose, lily-of-the-valley, sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver"
FRGN-1990,monsoon,dame-perfumery,False,"orris root, iris flower, water lily, lily-of-the-valley, jasmine, creosote bush, cedar"
FRGN-1991,dreamz-woman,chris-adams,False,"neroli, lemon, raspberry, jasmine, gardenia, honey, patchouli"
FRGN-1992,secret-oud,caron,False,"labdanum, damask rose, nard himalayan (jatamansi), jasmine, agarwood (oud)"
FRGN-1993,flor-de-cerejeira,avon,False,"passionfruit, pineapple, bergamot, cherry blossom, peach, rose, musk, amber"
FRGN-1994,hawaiian-shores,avon,False,"carambola (star fruit), orchid, hibiscus, musk, woodsy notes, amber"
FRGN-1995,infinite-moment-for-her,avon,False,"raspberry, floral notes, vanille"
FRGN-1996,fire-me-up,avon,False,"cherry, pomegranate, grapefruit, blood orange, violet, red amber, musk, vetiver"
FRGN-1997,downtown,calvin-klein,False,"pear, plum, italian lemon, bergamot, tunisian neroli, gardenia, pink pepper, violet leaf, musk, texas cedar, incense, vetiver"
FRGN-1998,fairy-love,escada,False,"nashi pear, raspberry, orange, jasmine, hazelnut"
FRGN-1999,gucci-guilty-studs-pour-homme,gucci,False,"lavender, lemon, orange blossom, cedar, patchouli"
FRGN-2000,magnolia-bliss,juliette-has-a-gun,False,"bergamot, lemon, petitgrain, ginger, nectarine, magnolia, freesia, peony, greengage, musk, ambroxan, vanilla, tonka bean"
FRGN-2001,oudgasm-cafe-oud-19-eau-de-parfum-intense,kayali-fragrances,False,"cappuccino, bergamot, mandarin orange, geranium, rose, vanilla, oud, white musk, patchouli"
FRGN-2002,roses-chocolate,mancera,False,"peach, black currant, mandarin orange, bergamot, dark chocolate, rose, violet, vanilla, white musk, cedar"
FRGN-2003,prada-candy-sugar-pop,prada,False,"red apple, citruses, bergamot leaf, bergamot, white peach, floral notes, vanilla, caramel"
FRGN-2004,manhattan,roja-dove,False,"bergamot, basil, lavender, coconut, heliotrope, violet, jasmine, may rose, tobacco, clove, vanilla, patchouli, cinnamon, ginger, musk, benzoin, pink pepper, pine, cedar, vetiver, oakmoss"
FRGN-2005,tempel,tiziana-terenzi,False,"lily-of-the-valley, agarwood (oud), lily-of-the-valley, lily-of-the-valley, amber"
FRGN-2006,comme-une-evidence-eau-de-parfum-limited-edition,yves-rocher,False,"bergamot, damask rose, patchouli"
FRGN-2007,saga,oriflame,False,"black currant, rose, floral notes, peach, plum, patchouli, sandalwood, musk"
FRGN-2008,enigma-dare-to-dream,oriflame,False,"melon, black currant, mandarin orange, frangipani, ylang-ylang, cyclamen, violet, moss, musk, iris, vetiver"
FRGN-2009,mng-cut-for-woman,mango,False,"neroli, mandarin orange, black locust, jasmine, lotus, musk, sandalwood, vanilla flower"
FRGN-2010,lovers-jo,liu-jo,False,"candy apple, black currant, pink grapefruit, peony, violet, jasmine, musk, brown sugar, cedar"
FRGN-2011,clix,axe,False,"mandarin orange, pineapple, bergamot, sea notes, orange, ginger, apple, cranberry, pepper, rhubarb, sandalwood, amber, moss"
FRGN-2012,fleurette,faberlic,False,"litchi, bergamot, orange blossom, peony, red apple, red rose, lily-of-the-valley, white musk, vetiver, sandalwood"
FRGN-2013,vent-d-aventures-pour-femme,faberlic,False,"red apple, watermelon, citron, black currant, lily, hyacinth, rose, violet, galbanum, plum, cedar, amber, tonka bean, white musk"
FRGN-2014,mexx-city-breeze-for-him,mexx,False,"basil, apple, grapefruit, sage, violet leaf, cedar, patchouli, vetiver, moss"
FRGN-2015,sea-side,toni-gard,False,"bergamot, lemon, pink pepper, grapefruit, mandarin orange, sea notes, sage, tea, lavender, musk, sandalwood, amber"
FRGN-2016,fatale-orchid,agent-provocateur,False,"apricot, lemon, bergamot, rose, plum, magnolia, hawthorn, suede, patchouli, vanilla, amber"
FRGN-2017,kashkha-7,arabian-oud,False,"cumin, egyptian musk, lemon peel, aloe vera"
FRGN-2018,vanesya,arteolfatto,False,"narcissus, mango, peach, mandarin orange, peony, osmanthus, rose, pink pepper, white musk, ambrette (musk mallow), patchouli"
FRGN-2019,unholy-oud,borntostandout,False,"incense, lemon, bergamot, laotian oud, turkish rose, bulgarian rose, sandalwood, patchouli, vanilla, palisander rosewood, tonka bean, heliotrope"
FRGN-2020,orange-chic,castelbajac,False,"grapefruit, lime, italian orange, mandarin orange, neroli, orange blossom, musk"
FRGN-2021,sensational-luxe-blossom,celine-dion,False,"plum, freesia, rose, magnolia, jasmine, sandalwood, patchouli, musk, vetiver"
FRGN-2022,flormania,agatha-ruiz-de-la-prada,False,"citruses, green apple, passionfruit, orange blossom, jasmine, magnolia, honeysuckle, white musk, sandalwood, cedar"
FRGN-2023,dkny-be-delicious-violet-pop,donna-karan,False,"apple, galbanum, bergamot, violet leaf, magnolia, orange blossom, iris, patchouli, styrax"
FRGN-2024,turn-1-eau-de-toilette,f1-parfums,False,"angelica, mandarin orange, aromatic spices, oakmoss, violet leaves, woody notes, patchouli"
FRGN-2025,mais-souffle,le-monde-gourmand,False,"apple, popcorn, butter"
FRGN-2026,shining-moon,perris-monte-carlo,False,"pink pepper, magnolia, rose, jasmine, iso e super, cashmeran, musk, virginian cedar, sandalwood"
FRGN-2027,water-lily,lanvin,False,"pink grapefruit, pomegranate, water lily, water jasmine, musk, sandalwood"
FRGN-2028,doraphilia,miguel-matos,False,"aldehydes, lilac, bergamot, leather, iris, narcissus, mimosa, ylang-ylang, rose, russian leather, cedarmoss, civet, costus, castoreum, patchouli"
FRGN-2029,la-piscine,miguel-matos,False,"water notes, aldehydes, coconut, geosmin, sea water, tuberose, violet leaf, jasmine, cashmeran, costus, moss, ambroxan"
FRGN-2030,girasole,l-erbolario,False,"bergamot, aquatic notes, lemon, sunflower, ginger, orange blossom, honey, vanilla"
FRGN-2031,royal-rose,korloff-paris,False,"bergamot, mandarin orange, pink pepper, rose, elemi, incense, woody notes, sandalwood, patchouli"
FRGN-2032,tender-peach,j-scent,False,"green notes, lemon, lime, peach, tuberose, rose, sandalwood, musk, raspberry"
FRGN-2033,flora-carnivora,henry-rose,False,"neroli, african orange flower, jasmine sambac, tuberose, musk, haitian vetiver, amber, texas cedar"
FRGN-2034,tuberose,giardino-benessere,False,"apricot, sweet orange, water jasmine, tuberose, jasmine, ylang-ylang, musk, cedar, guaiac wood"
FRGN-2035,luminous,ghost,False,"melon, pineapple, green apple, orange, red apple, black currant, bergamot, jasmine, rose, freesia, raspberry leaf, lily-of-the-valley, violet, peach, raspberry, sandalwood, vetiver"
